"","continent","country","lifeExp","year"
"1390","Asia","Taiwan",75.25,1997
"1391","Europe","Montenegro",75.445,1997
"1392","Americas","Chile",75.816,1997
"1393","Europe","Portugal",75.97,1997
"1394","Europe","Denmark",76.11,1997
"1395","Europe","Ireland",76.122,1997
"1396","Americas","Cuba",76.151,1997
"1397","Asia","Kuwait",76.156,1997
"1398","Americas","United States",76.81,1997
"1399","Europe","Finland",77.13,1997
"1400","Asia","Singapore",77.158,1997
"1401","Europe","United Kingdom",77.218,1997
"1402","Americas","Costa Rica",77.26,1997
"1403","Europe","Germany",77.34,1997
"1404","Europe","Austria",77.51,1997
"1405","Europe","Belgium",77.53,1997
"1406","Oceania","New Zealand",77.55,1997
"1407","Europe","Greece",77.869,1997
"1408","Europe","Netherlands",78.03,1997
"1409","Asia","Israel",78.269,1997
"1410","Europe","Norway",78.32,1997
"1411","Americas","Canada",78.61,1997
"1412","Europe","France",78.64,1997
"1413","Europe","Spain",78.77,1997
"1414","Europe","Italy",78.82,1997
"1415","Oceania","Australia",78.83,1997
"1416","Europe","Iceland",78.95,1997
"1417","Europe","Switzerland",79.37,1997
"1418","Europe","Sweden",79.39,1997
"1419","Asia","Hong Kong, China",80,1997
"1420","Asia","Japan",80.69,1997
"1421","Africa","Zambia",39.193,2002
"1422","Africa","Zimbabwe",39.989,2002
"1423","Africa","Angola",41.003,2002
"1424","Africa","Sierra Leone",41.012,2002
"1425","Asia","Afghanistan",42.129,2002
"1426","Africa","Central African Republic",43.308,2002
"1427","Africa","Rwanda",43.413,2002
"1428","Africa","Liberia",43.753,2002
"1429","Africa","Swaziland",43.869,2002
"1430","Africa","Mozambique",44.026,2002
"1431","Africa","Lesotho",44.593,2002
"1432","Africa","Congo, Dem. Rep.",44.966,2002
"1433","Africa","Malawi",45.009,2002
"1434","Africa","Guinea-Bissau",45.504,2002
"1435","Africa","Somalia",45.936,2002
"1436","Africa","Nigeria",46.608,2002
"1437","Africa","Botswana",46.634,2002
"1438","Africa","Cote d'Ivoire",46.832,2002
"1439","Africa","Burundi",47.36,2002
"1440","Africa","Uganda",47.813,2002
"1441","Africa","Equatorial Guinea",49.348,2002
"1442","Africa","Tanzania",49.651,2002
"1443","Africa","Cameroon",49.856,2002
"1444","Africa","Chad",50.525,2002
"1445","Africa","Burkina Faso",50.65,2002
"1446","Africa","Ethiopia",50.725,2002
"1447","Africa","Kenya",50.992,2002
"1448","Africa","Namibia",51.479,2002
"1449","Africa","Mali",51.818,2002
"1450","Africa","Congo, Rep.",52.97,2002
"1451","Africa","South Africa",53.365,2002
"1452","Africa","Djibouti",53.373,2002
"1453","Africa","Guinea",53.676,2002
"1454","Africa","Benin",54.406,2002
"1455","Africa","Niger",54.496,2002
"1456","Africa","Eritrea",55.24,2002
"1457","Africa","Sudan",56.369,2002
"1458","Asia","Cambodia",56.752,2002
"1459","Africa","Gabon",56.761,2002
"1460","Asia","Iraq",57.046,2002
"1461","Africa","Madagascar",57.286,2002
"1462","Africa","Togo",57.561,2002
"1463","Africa","Gambia",58.041,2002
"1464","Americas","Haiti",58.137,2002
"1465","Africa","Ghana",58.453,2002
"1466","Asia","Myanmar",59.908,2002
"1467","Asia","Yemen, Rep.",60.308,2002
"1468","Asia","Nepal",61.34,2002
"1469","Africa","Senegal",61.6,2002
"1470","Asia","Bangladesh",62.013,2002
"1471","Africa","Mauritania",62.247,2002
"1472","Asia","India",62.879,2002
"1473","Africa","Comoros",62.974,2002
"1474","Asia","Pakistan",63.61,2002
"1475","Americas","Bolivia",63.883,2002
"1476","Africa","Sao Tome and Principe",64.337,2002
"1477","Asia","Mongolia",65.033,2002
"1478","Asia","Korea, Dem. Rep.",66.662,2002
"1479","Asia","Thailand",68.564,2002
"1480","Americas","Honduras",68.565,2002
"1481","Asia","Indonesia",68.588,2002
"1482","Americas","Trinidad and Tobago",68.976,2002
"1483","Americas","Guatemala",68.978,2002
"1484","Asia","Iran",69.451,2002
"1485","Africa","Morocco",69.615,2002
"1486","Africa","Egypt",69.806,2002
"1487","Americas","Peru",69.906,2002
"1488","Asia","Philippines",70.303,2002
"1489","Americas","El Salvador",70.734,2002
"1490","Americas","Paraguay",70.755,2002
"1491","Asia","Sri Lanka",70.815,2002
"1492","Americas","Nicaragua",70.836,2002
"1493","Europe","Turkey",70.845,2002
"1494","Americas","Dominican Republic",70.847,2002
"1495","Africa","Algeria",70.994,2002
"1496","Americas","Brazil",71.006,2002
"1497","Asia","Lebanon",71.028,2002
"1498","Asia","Jordan",71.263,2002
"1499","Europe","Romania",71.322,2002
"1500","Asia","Saudi Arabia",71.626,2002
"1501","Americas","Colombia",71.682,2002
"1502","Africa","Mauritius",71.954,2002
"1503","Asia","China",72.028,2002
"1504","Americas","Jamaica",72.047,2002
"1505","Europe","Bulgaria",72.14,2002
"1506","Asia","West Bank and Gaza",72.37,2002
"1507","Europe","Hungary",72.59,2002
"1508","Africa","Libya",72.737,2002
"1509","Americas","Venezuela",72.766,2002
"1510","Asia","Vietnam",73.017,2002
"1511","Africa","Tunisia",73.042,2002
"1512","Asia","Malaysia",73.044,2002
"1513","Asia","Syria",73.053,2002
"1514","Europe","Serbia",73.213,2002
"1515","Europe","Slovak Republic",73.8,2002
"1516","Europe","Montenegro",73.981,2002
"1517","Europe","Bosnia and Herzegovina",74.09,2002
"1518","Americas","Ecuador",74.173,2002
"1519","Asia","Oman",74.193,2002
"1520","Americas","Argentina",74.34,2002
"1521","Europe","Poland",74.67,2002
"1522","Americas","Panama",74.712,2002
"1523","Asia","Bahrain",74.795,2002
"1524","Europe","Croatia",74.876,2002
"1525","Americas","Mexico",74.902,2002
"1526","Americas","Uruguay",75.307,2002
"1527","Europe","Czech Republic",75.51,2002
"1528","Europe","Albania",75.651,2002
"1529","Africa","Reunion",75.744,2002
"1530","Europe","Slovenia",76.66,2002
"1531","Asia","Kuwait",76.904,2002
"1532","Asia","Taiwan",76.99,2002
"1533","Asia","Korea, Rep.",77.045,2002
"1534","Americas","Cuba",77.158,2002
"1535","Europe","Denmark",77.18,2002
"1536","Europe","Portugal",77.29,2002
"1537","Americas","United States",77.31,2002
"1538","Americas","Puerto Rico",77.778,2002
"1539","Europe","Ireland",77.783,2002
"1540","Americas","Chile",77.86,2002
"1541","Americas","Costa Rica",78.123,2002
"1542","Europe","Greece",78.256,2002
"1543","Europe","Belgium",78.32,2002
"1544","Europe","Finland",78.37,2002
"1545","Europe","United Kingdom",78.471,2002
"1546","Europe","Netherlands",78.53,2002
"1547","Europe","Germany",78.67,2002
"1548","Asia","Singapore",78.77,2002
"1549","Europe","Austria",78.98,2002
"1550","Europe","Norway",79.05,2002
"1551","Oceania","New Zealand",79.11,2002
"1552","Europe","France",79.59,2002
"1553","Asia","Israel",79.696,2002
"1554","Americas","Canada",79.77,2002
"1555","Europe","Spain",79.78,2002
"1556","Europe","Sweden",80.04,2002
"1557","Europe","Italy",80.24,2002
"1558","Oceania","Australia",80.37,2002
"1559","Europe","Iceland",80.5,2002
"1560","Europe","Switzerland",80.62,2002
"1561","Asia","Hong Kong, China",81.495,2002
"1562","Asia","Japan",82,2002
"1563","Africa","Swaziland",39.613,2007
"1564","Africa","Mozambique",42.082,2007
"1565","Africa","Zambia",42.384,2007
"1566","Africa","Sierra Leone",42.568,2007
"1567","Africa","Lesotho",42.592,2007
"1568","Africa","Angola",42.731,2007
"1569","Africa","Zimbabwe",43.487,2007
"1570","Asia","Afghanistan",43.828,2007
"1571","Africa","Central African Republic",44.741,2007
"1572","Africa","Liberia",45.678,2007
"1573","Africa","Rwanda",46.242,2007
"1574","Africa","Guinea-Bissau",46.388,2007
"1575","Africa","Congo, Dem. Rep.",46.462,2007
"1576","Africa","Nigeria",46.859,2007
"1577","Africa","Somalia",48.159,2007
"1578","Africa","Malawi",48.303,2007
"1579","Africa","Cote d'Ivoire",48.328,2007
"1580","Africa","South Africa",49.339,2007
"1581","Africa","Burundi",49.58,2007
"1582","Africa","Cameroon",50.43,2007
"1583","Africa","Chad",50.651,2007
"1584","Africa","Botswana",50.728,2007
"1585","Africa","Uganda",51.542,2007
"1586","Africa","Equatorial Guinea",51.579,2007
"1587","Africa","Burkina Faso",52.295,2007
"1588","Africa","Tanzania",52.517,2007
"1589","Africa","Namibia",52.906,2007
"1590","Africa","Ethiopia",52.947,2007
"1591","Africa","Kenya",54.11,2007
"1592","Africa","Mali",54.467,2007
"1593","Africa","Djibouti",54.791,2007
"1594","Africa","Congo, Rep.",55.322,2007
"1595","Africa","Guinea",56.007,2007
"1596","Africa","Benin",56.728,2007
"1597","Africa","Gabon",56.735,2007
"1598","Africa","Niger",56.867,2007
"1599","Africa","Eritrea",58.04,2007
"1600","Africa","Togo",58.42,2007
"1601","Africa","Sudan",58.556,2007
"1602","Africa","Madagascar",59.443,2007
"1603","Africa","Gambia",59.448,2007
"1604","Asia","Iraq",59.545,2007
"1605","Asia","Cambodia",59.723,2007
"1606","Africa","Ghana",60.022,2007
"1607","Americas","Haiti",60.916,2007
"1608","Asia","Myanmar",62.069,2007
"1609","Asia","Yemen, Rep.",62.698,2007
"1610","Africa","Senegal",63.062,2007
"1611","Asia","Nepal",63.785,2007
"1612","Asia","Bangladesh",64.062,2007
"1613","Africa","Mauritania",64.164,2007
"1614","Asia","India",64.698,2007
"1615","Africa","Comoros",65.152,2007
"1616","Asia","Pakistan",65.483,2007
"1617","Africa","Sao Tome and Principe",65.528,2007
"1618","Americas","Bolivia",65.554,2007
"1619","Asia","Mongolia",66.803,2007
"1620","Asia","Korea, Dem. Rep.",67.297,2007
"1621","Americas","Trinidad and Tobago",69.819,2007
"1622","Americas","Honduras",70.198,2007
"1623","Americas","Guatemala",70.259,2007
"1624","Asia","Thailand",70.616,2007
"1625","Asia","Indonesia",70.65,2007
"1626","Asia","Iran",70.964,2007
"1627","Africa","Morocco",71.164,2007
"1628","Africa","Egypt",71.338,2007
"1629","Americas","Peru",71.421,2007
"1630","Asia","Philippines",71.688,2007
"1631","Americas","Paraguay",71.752,2007
"1632","Europe","Turkey",71.777,2007
"1633","Americas","El Salvador",71.878,2007
"1634","Asia","Lebanon",71.993,2007
"1635","Americas","Dominican Republic",72.235,2007
"1636","Africa","Algeria",72.301,2007
"1637","Americas","Brazil",72.39,2007
"1638","Asia","Sri Lanka",72.396,2007
"1639","Europe","Romania",72.476,2007
"1640","Asia","Jordan",72.535,2007
"1641","Americas","Jamaica",72.567,2007
"1642","Asia","Saudi Arabia",72.777,2007
"1643","Africa","Mauritius",72.801,2007
"1644","Americas","Colombia",72.889,2007
"1645","Americas","Nicaragua",72.899,2007
"1646","Asia","China",72.961,2007
"1647","Europe","Bulgaria",73.005,2007
"1648","Europe","Hungary",73.338,2007
"1649","Asia","West Bank and Gaza",73.422,2007
"1650","Americas","Venezuela",73.747,2007
"1651","Africa","Tunisia",73.923,2007
"1652","Africa","Libya",73.952,2007
"1653","Europe","Serbia",74.002,2007
"1654","Asia","Syria",74.143,2007
"1655","Asia","Malaysia",74.241,2007
"1656","Asia","Vietnam",74.249,2007
"1657","Europe","Montenegro",74.543,2007
"1658","Europe","Slovak Republic",74.663,2007
"1659","Europe","Bosnia and Herzegovina",74.852,2007
"1660","Americas","Ecuador",74.994,2007
"1661","Americas","Argentina",75.32,2007
"1662","Americas","Panama",75.537,2007
"1663","Europe","Poland",75.563,2007
"1664","Asia","Bahrain",75.635,2007
"1665","Asia","Oman",75.64,2007
"1666","Europe","Croatia",75.748,2007
"1667","Americas","Mexico",76.195,2007
"1668","Americas","Uruguay",76.384,2007
"1669","Europe","Albania",76.423,2007
"1670","Africa","Reunion",76.442,2007
"1671","Europe","Czech Republic",76.486,2007
"1672","Asia","Kuwait",77.588,2007
"1673","Europe","Slovenia",77.926,2007
"1674","Europe","Portugal",78.098,2007
"1675","Americas","United States",78.242,2007
"1676","Americas","Cuba",78.273,2007
"1677","Europe","Denmark",78.332,2007
"1678","Asia","Taiwan",78.4,2007
"1679","Americas","Chile",78.553,2007
"1680","Asia","Korea, Rep.",78.623,2007
"1681","Americas","Puerto Rico",78.746,2007
"1682","Americas","Costa Rica",78.782,2007
"1683","Europe","Ireland",78.885,2007
"1684","Europe","Finland",79.313,2007
"1685","Europe","Germany",79.406,2007
"1686","Europe","United Kingdom",79.425,2007
"1687","Europe","Belgium",79.441,2007
"1688","Europe","Greece",79.483,2007
"1689","Europe","Netherlands",79.762,2007
"1690","Europe","Austria",79.829,2007
"1691","Asia","Singapore",79.972,2007
"1692","Europe","Norway",80.196,2007
"1693","Oceania","New Zealand",80.204,2007
"1694","Europe","Italy",80.546,2007
"1695","Americas","Canada",80.653,2007
"1696","Europe","France",80.657,2007
"1697","Asia","Israel",80.745,2007
"1698","Europe","Sweden",80.884,2007
"1699","Europe","Spain",80.941,2007
"1700","Oceania","Australia",81.235,2007
"1701","Europe","Switzerland",81.701,2007
"1702","Europe","Iceland",81.757,2007
"1703","Asia","Hong Kong, China",82.208,2007
"1704","Asia","Japan",82.603,2007
